Price,Close,High,Low,Open,Volume
2019-03-26,2632.274169921875,2645.240960558538,2599.8569321522295,2625.790687544214,75475383
2019-03-27,2625.790771484375,2645.2410451204773,2619.307288899453,2645.2410451204773,56170270
2019-03-28,2638.757568359375,2645.241050958606,2612.8238120811143,2638.757568359375,67263631
2019-03-29,2664.691650390625,2684.14192644741,2625.791098277055,2625.791098277055,71215890
2019-04-01,2690.625244140625,2697.1087271331717,2677.6584522742064,2684.141761148078,73530330
2019-04-02,2690.625244140625,2703.5920360070436,2677.6584522742064,2703.5920360070436,48845023
2019-04-03,2690.625244140625,2690.625244140625,2690.625244140625,2690.625244140625,0
2019-04-04,2736.009033203125,2774.9095794568716,2684.141522119023,2710.075277661074,69303837
2019-04-05,2768.427001953125,2781.393796087717,2755.460033699827,2761.9435178264757,54041183
2019-04-08,2755.4599609375,2781.393722640568,2729.5261992344326,2781.393722640568,82999953
2019-04-09,2787.876708984375,2820.2937747380206,2761.9429519102564,2774.9097433879806,80659003
2019-04-10,2794.3603515625,2800.843660612739,2761.943109836585,2787.876868393581,116840608
2019-04-11,2787.876708984375,2800.843500462099,2774.9097433879806,2787.876708984375,188618827
2019-04-12,2794.3603515625,2800.843660612739,2774.909902055743,2787.876868393581,84244625
2019-04-15,2820.293701171875,2826.7771838009535,2794.360118892893,2820.293701171875,70577659
2019-04-16,2813.810546875,2826.777338725148,2800.8435809061766,2807.3270638905883,99923195
2019-04-17,2813.810546875,2813.810546875,2813.810546875,2813.810546875,0
2019-04-18,2891.61181640625,3066.664648457811,2839.7444718342,2885.1285071589223,200241958
2019-04-19,2891.61181640625,2891.61181640625,2891.61181640625,2891.61181640625,0
2019-04-22,2878.64501953125,2891.611812125395,2859.1947435806906,2891.611812125395,112161787
2019-04-23,2872.16162109375,2885.128588189964,2859.1948281162267,2859.1948281162267,60325921
2019-04-24,2852.7109375,2872.1612112501703,2852.7109375,2859.1944201229453,190094393
2019-04-25,2807.326904296875,2846.227451754538,2761.9428742233795,2839.744143257371,202913024
2019-04-26,2807.326904296875,2826.7771780257062,2729.5256352628835,2748.975908991715,146163924
2019-04-29,2813.810546875,2820.2938557407365,2774.909823087205,2781.3933060716167,84609831
2019-04-30,2833.2607421875,2859.19449927858,2813.810467898857,2846.2275336737052,140586828
2019-05-01,2833.2607421875,2833.2607421875,2833.2607421875,2833.2607421875,0
2019-05-02,2833.2607421875,2865.6778079623477,2813.810467898857,2865.6778079623477,139594281
2019-05-03,2839.744140625,2852.7109317259797,2794.3601105935745,2807.326901694554,120435690
2019-05-06,2742.49267578125,2787.8767071006246,2716.5589187246546,2787.8767071006246,157313497
2019-05-07,2755.4599609375,2774.9102386851255,2729.5261992344326,2729.5261992344326,124070152
2019-05-08,2736.009033203125,2755.459306329998,2710.075277661074,2755.459306329998,132170032
2019-05-09,2671.175048828125,2697.108807451934,2671.175048828125,2684.141841080689,179677103
2019-05-10,2671.175048828125,2697.108807451934,2651.724773389939,2658.2080824568807,132313475
2019-05-13,2658.2080078125,2684.14176570807,2658.2080078125,2677.658456823184,79066285
2019-05-14,2625.790771484375,2651.7245277053994,2573.923259042327,2593.373532678429,126601626
2019-05-15,2522.0556640625,2632.274167924464,2522.0556640625,2625.790685551723,184137240
2019-05-16,2502.605712890625,2586.890298100373,2476.6719541833145,2554.4732303052456,158507017
2019-05-17,2457.2216796875,2535.0229558412516,2444.254887387882,2535.0229558412516,170721848
2019-05-20,2431.287841796875,2496.1221494210567,2372.937017170714,2463.7050826683035,181806520
2019-05-21,2431.287841796875,2489.6388405417115,2405.3540839234674,2463.7050826683035,227189674
2019-05-22,2444.254638671875,2483.1551857310715,2405.3539174940156,2405.3539174940156,130499434
2019-05-23,2496.122314453125,2522.056074041153,2463.705245557105,2476.6720382917756,230153565
2019-05-24,2584.86328125,2638.5747700786596,2531.151972730213,2537.865773602141,165441097
2019-05-27,2631.860595703125,2665.430318834032,2591.5770721931244,2618.432814636078,135938587
2019-05-28,2558.00732421875,2652.0025120106316,2558.00732421875,2638.574550765138,414291135
2019-05-29,2645.288330078125,2652.0023101899296,2591.576849801377,2611.7186098279467,153687174
2019-05-30,2645.288330078125,2645.288330078125,2645.288330078125,2645.288330078125,0
2019-05-31,2752.711181640625,2766.1391422121287,2672.1441394469985,2678.857939423902,287219580
2019-06-03,2752.711181640625,2752.711181640625,2752.711181640625,2752.711181640625,0
2019-06-04,2752.711181640625,2752.711181640625,2752.711181640625,2752.711181640625,0
2019-06-05,2752.711181640625,2752.711181640625,2752.711181640625,2752.711181640625,0
2019-06-06,2752.711181640625,2752.711181640625,2752.711181640625,2752.711181640625,0
2019-06-07,2752.711181640625,2752.711181640625,2752.711181640625,2752.711181640625,0
2019-06-10,2839.992431640625,2866.848172921231,2819.850670757384,2833.278451243261,216423568
2019-06-11,2839.992431640625,2853.420212126502,2786.2809490794134,2853.420212126502,127900199
2019-06-12,2826.564453125,2826.564453125,2799.708712012764,2799.708712012764,102196275
2019-06-13,2819.8505859375,2853.4201262968613,2806.422625546679,2853.4201262968613,128510489
2019-06-14,2839.992431640625,2846.706231729138,2799.7087295652905,2799.7087295652905,79530053
2019-06-17,2819.8505859375,2853.4201262968613,2819.8505859375,2853.4201262968613,60714008
2019-06-18,2860.134765625,2860.134765625,2806.4232723013174,2806.4232723013174,174179428
2019-06-19,2880.27587890625,2913.84559971591,2873.561898682549,2900.417639268507,183945837
2019-06-20,2893.7041015625,2907.131882917795,2873.5621590662627,2907.131882917795,118489316
2019-06-21,2927.2734375,2927.2734375,2860.1341748673826,2880.275935626283,187213443
2019-06-24,2893.7041015625,2920.55966427309,2880.276139898342,2893.7041015625,90828128
2019-06-25,2907.131591796875,2920.559371807509,2880.275851466763,2920.559371807509,65402729
2019-06-26,2927.2734375,2933.987417855917,2900.4176963851833,2907.1316767411,113137174
2019-06-27,2940.701171875,2947.4149714053256,2920.5592323575133,2940.701171875,89922813
2019-06-28,2927.2734375,2954.129178614817,2920.5594571440834,2933.987417855917,112840719
2019-07-01,2967.55712890625,2967.55712890625,2940.7015665628405,2954.1293477345453,115331382
2019-07-02,2960.84326171875,2967.5570619988007,2927.2735390830703,2967.5570619988007,147886774
2019-07-03,2954.129150390625,2967.556930665317,2927.2734095323917,2947.415170098854,81810503
2019-07-04,2947.415283203125,2954.1292637525385,2927.2735218637413,2927.2735218637413,42557425
2019-07-05,2954.129150390625,2967.556930665317,2940.7013701159326,2967.556930665317,59149341
2019-07-08,2954.129150390625,2960.8431306823954,2933.987389824162,2940.7013701159326,50857398
2019-07-09,2960.84326171875,2960.84326171875,2933.9875196719777,2933.9875196719777,71191359
2019-07-10,3001.126708984375,3007.8406894040418,2954.1292066644146,2960.843187084081,89077008
2019-07-11,3027.982666015625,3048.1246087091904,3007.840903630925,3014.554704219915,100559886
2019-07-12,3027.982666015625,3048.1246087091904,3014.554704219915,3027.982666015625,71034166
2019-07-15,3041.41015625,3061.551735202945,3034.696176393127,3048.1241361068733,75851590
2019-07-16,3054.83837890625,3054.83837890625,3021.2688333872716,3021.2688333872716,92926745
2019-07-17,3034.696533203125,3054.838114524253,3021.2685719105616,3034.696533203125,71834980
2019-07-18,2987.698974609375,3027.9824971319895,2980.9849940859876,3021.268516608602,84732483
2019-07-19,3007.8408203125,3014.5546207155153,2980.98507777386,2987.6990584857353,70769832
2019-07-22,3021.268798828125,3027.9827799786717,2994.4130545348103,3021.268798828125,46139636
2019-07-23,3014.554931640625,3021.268913044989,3001.127149140776,3021.268913044989,47649853
2019-07-24,2987.698974609375,3034.696477655377,2980.9849940859876,3034.696477655377,58359418
2019-07-25,2994.412841796875,3007.8408031439794,2987.6990414321817,3001.126822470427,66445547
2019-07-26,2980.985107421875,3001.1268694489645,2954.1293646161357,2960.843345394786,85121120
2019-07-29,2994.412841796875,3007.8408031439794,2980.9850607586295,3007.8408031439794,101066445
2019-07-30,3021.268798828125,3021.268798828125,2994.4130545348103,3021.268798828125,75632686
2019-07-31,3007.8408203125,3027.982582139265,2987.6990584857353,3021.26860142739,116420070
2019-08-01,2987.698974609375,3027.9824971319895,2960.8432328246804,3014.5545360852147,157991988
2019-08-02,2987.698974609375,3001.126755347295,2947.4152717779057,2954.129252301293,131279017
2019-08-05,2866.8486328125,2967.5574533841145,2866.8486328125,2960.843652218594,165923785
2019-08-06,2752.711181640625,2826.5644238573486,2698.999880281157,2752.711181640625,272405185
2019-08-07,2853.420654296875,2880.2763997390875,2779.5673994080103,2779.5673994080103,161676832
2019-08-08,2880.27587890625,2900.417639268507,2853.4201383202917,2853.4201383202917,102671923
2019-08-09,2907.131591796875,2920.559371807509,2886.989831626502,2907.131591796875,90719996
2019-08-12,2886.98974609375,2940.701225162666,2880.2757661329256,2940.701225162666,56163890
2019-08-13,2873.562255859375,2907.13198084167,2853.4204929935454,2907.13198084167,88148482
2019-08-14,2907.131591796875,2920.559371807509,2893.7038117862417,2907.131591796875,102602292
2019-08-15,2853.420654296875,2873.5624183013147,2806.423144850223,2826.5649088546625,126758709
2019-08-16,2826.564453125,2860.134174592508,2819.850653078579,2853.420194237236,102969368
2019-08-19,2806.42236328125,2833.278101244328,2772.852826059025,2772.852826059025,66407047
2019-08-20,2752.711181640625,2819.8506238804453,2745.997381663722,2806.422663308942,112883069
2019-08-21,2719.1416015625,2799.70864259266,2712.427621373705,2752.711141888785,92826643
2019-08-22,2732.5693359375,2779.5668358554876,2685.5718360195124,2725.855536169818,136489697
2019-08-23,2739.283447265625,2752.711227753218,2698.9999254939944,2705.713725583365,64061696
2019-08-26,2732.5693359375,2732.5693359375,2685.5718360195124,2698.9997961725617,71268030
2019-08-27,2819.8505859375,2826.5643858240646,2739.28336451911,2772.8530851873174,196025365
2019-08-28,2813.136962890625,2846.706507511888,2813.136962890625,2833.2787257251566,109954819
2019-08-29,2819.8505859375,2833.2783660194755,2792.9948454647033,2833.2783660194755,74831102
2019-08-30,2866.8486328125,2866.8486328125,2766.139631932005,2813.137141635052,119899980
2019-09-02,2833.2783203125,2873.561840217411,2826.5643402254004,2866.8480404391544,75321490
2019-09-03,2786.281005859375,2866.8482313430236,2772.853225099861,2806.422767153073,83772936
2019-09-04,2792.994873046875,2806.422653261456,2752.711171785436,2806.422653261456,84356057
2019-09-05,2833.2783203125,2839.9923003995996,2806.422580272945,2833.2783203125,84846225
2019-09-06,2866.8486328125,2880.276415452422,2853.420669863698,2860.134651338099,125869894
2019-09-09,2799.70849609375,2880.2757132169563,2799.70849609375,2880.2757132169563,75150988
2019-09-10,2813.136962890625,2813.136962890625,2786.281219008293,2806.422981842825,76217016
2019-09-11,2853.420654296875,2860.134635734648,2786.281380845783,2786.281380845783,125741191
2019-09-12,2873.562255859375,2920.5597626492668,2866.8484551100114,2886.9902179758406,95813194
2019-09-13,2893.7041015625,2900.417902085716,2873.5621590662627,2900.417902085716,61703145
2019-09-16,2813.136962890625,2880.2762324420205,2752.7114940781607,2880.2762324420205,145880779
2019-09-17,2853.420654296875,2853.420654296875,2772.853598279117,2792.9953622835565,117840195
2019-09-18,2846.706298828125,2860.1342599393606,2826.564537470127,2846.706298828125,84048931
2019-09-19,2833.2783203125,2839.9923003995996,2819.8505404471443,2819.8505404471443,101320660
2019-09-20,2792.994873046875,2833.278393999466,2772.8531125705795,2819.850613784885,239258752
2019-09-23,2806.42236328125,2819.8503224172036,2792.9945844541257,2792.9945844541257,93391943
2019-09-24,2759.42529296875,2792.9950156828527,2759.42529296875,2792.9950156828527,104585626
2019-09-25,2739.283447265625,2766.139188549663,2698.9999254939944,2732.5694668674028,91472409
2019-09-26,2826.564453125,2826.564453125,2752.7112101435637,2759.4251904988355,88134402
2019-09-27,2806.42236328125,2826.564121676351,2792.9945844541257,2826.564121676351,63434135
2019-09-30,2766.13916015625,2819.8506421729967,2759.4251798269443,2819.8506421729967,83981500
2019-10-01,2732.5693359375,2772.853036087806,2732.5693359375,2766.139056011281,87507501
2019-10-02,2638.574462890625,2745.9974280415513,2631.860482491479,2719.1416867538196,182983980
2019-10-03,2558.00732421875,2611.718808583009,2558.00732421875,2598.291027646373,195391424
2019-10-04,2652.002685546875,2658.7164863000876,2591.5772166058728,2605.0051787300376,103236563
2019-10-07,2618.4326171875,2678.8578978960018,2591.576876769662,2665.4301178415053,139378677
2019-10-08,2638.574462890625,2658.716223779211,2611.7187216028933,2658.716223779211,131777876
2019-10-09,2658.71630859375,2678.8580701248693,2631.860566449305,2652.002508289282,129617548
2019-10-10,2611.718505859375,2678.8577633781756,2605.0047063236807,2665.4299839979503,118644859
2019-10-11,2631.860595703125,2658.7163381460787,2625.1467953240312,2652.0025377669845,112429201
2019-10-14,2631.860595703125,2672.144299521985,2625.1467953240312,2652.0025377669845,120763165
2019-10-15,2645.288330078125,2665.4300901046945,2611.7186098279467,2665.4300901046945,140902423
2019-10-16,2678.85791015625,2678.85791015625,2645.28836971195,2658.7161498279006,90212558
2019-10-17,2719.1416015625,2719.1416015625,2678.8579007385742,2685.5718809273694,115003686
2019-10-18,2799.70849609375,2813.1364557687025,2719.1414592793803,2719.1414592793803,113976708
2019-10-21,2766.13916015625,2813.136661843691,2759.4251798269443,2799.7087011850795,89234971
2019-10-22,2779.567138671875,2779.567138671875,2732.569633633804,2739.283614441775,90846609
2019-10-23,2806.42236328125,2806.42236328125,2739.2831085279704,2786.2806048861494,139892606
2019-10-24,2886.98974609375,2886.98974609375,2806.4225274903756,2806.4225274903756,172727403
2019-10-25,2839.992431640625,2900.417714290349,2833.278451243261,2886.989933804472,123528393
2019-10-28,2839.992431640625,2860.1341925238667,2833.278451243261,2839.992431640625,42188588
2019-10-29,2839.992431640625,2853.420212126502,2806.422709962655,2846.706231729138,90745077
2019-10-30,2853.420654296875,2860.134635734648,2813.1371262879957,2860.134635734648,52187101
2019-10-31,2826.564453125,2846.7062138819647,2792.994911966343,2826.564453125,83146256
2019-11-01,2806.42236328125,2833.278101244328,2786.2806048861494,2833.278101244328,69610742
2019-11-04,2792.994873046875,2826.5644137377517,2786.28089278516,2806.422653261456,55300375
2019-11-05,2886.98974609375,2886.98974609375,2799.708547529551,2813.1365074512,145802018
2019-11-06,2792.994873046875,2907.131635951782,2792.994873046875,2907.131635951782,145752957
2019-11-07,2685.57177734375,2792.9947349857425,2658.7160379332518,2792.9947349857425,321561514
2019-11-08,2678.85791015625,2705.7136506969982,2672.144110252698,2692.2858705810477,148082467
2019-11-11,2685.57177734375,2685.57177734375,2652.0022383122564,2652.0022383122564,125489617
2019-11-12,2685.57177734375,2705.713536824414,2672.1439977929203,2685.57177734375,120754695
2019-11-13,2658.71630859375,2692.2860313515207,2631.860566449305,2685.572050738195,165100201
2019-11-14,2645.288330078125,2665.4300901046945,2618.4325899397513,2652.0023101899296,129874843
2019-11-15,2745.99755859375,2752.7113590032363,2658.716350181823,2685.57209274635,134210348
2019-11-18,2766.13916015625,2779.5669405060116,2719.1416584688095,2745.9973994771826,102464019
2019-11-19,2813.136962890625,2813.136962890625,2739.2837122914293,2786.281219008293,155302002
2019-11-20,2833.2783203125,2860.1340603520553,2786.28082032049,2799.7086001858456,170292181
2019-11-21,2833.2783203125,2839.9923003995996,2779.5668402333904,2819.8505404471443,125613039
2019-11-22,2826.564453125,2853.420194237236,2792.994911966343,2839.9924138355436,82167459
2019-11-25,2772.853271484375,2806.4228140991413,2766.1392908378784,2786.2810524685096,62254255
2019-11-26,2786.281005859375,2806.422767153073,2752.7112834973072,2786.281005859375,244288809
2019-11-27,2799.70849609375,2826.564235134819,2752.710997849089,2752.710997849089,72910799
2019-11-28,2719.1416015625,2799.70864259266,2719.1416015625,2772.8530824551704,67893172
2019-11-29,2745.99755859375,2766.1393204399296,2692.2860734646965,2725.85579674757,70620339
2019-12-02,2826.564453125,2826.564453125,2766.139170854107,2786.2809316110715,60937642
2019-12-03,2799.70849609375,2833.2782149722952,2792.99469656511,2826.564235134819,48090300
2019-12-04,2772.853271484375,2819.8507753921344,2766.1392908378784,2819.8507753921344,55684281
2019-12-05,2833.2783203125,2839.9923003995996,2799.7086001858456,2819.8505404471443,80063892
2019-12-06,2799.70849609375,2853.4199741758875,2799.70849609375,2853.4199741758875,73924136
2019-12-09,2806.42236328125,2826.564121676351,2786.2806048861494,2813.136342849227,52623808
2019-12-10,2799.70849609375,2806.4224759312265,2772.852937361518,2779.5667368901577,88013950
2019-12-11,2826.564453125,2826.564453125,2792.994911966343,2813.1366727233076,69260056
2019-12-12,2853.420654296875,2866.848617172421,2826.5649088546625,2839.9928717302087,138108485
2019-12-13,2873.562255859375,2880.276236917608,2846.7065119353124,2873.562255859375,184381444
2019-12-16,2907.131591796875,2920.559371807509,2880.275851466763,2886.989831626502,196854450
2019-12-17,2920.559326171875,2927.2733062267043,2886.9897865154144,2927.2733062267043,155154269
2019-12-18,2954.129150390625,2954.129150390625,2920.559429240621,2940.7013701159326,174183278
2019-12-19,2920.559326171875,2933.987286281533,2900.4175663162305,2920.559326171875,103421146
2019-12-20,2927.2734375,2933.987417855917,2900.4176963851833,2920.5594571440834,171838258
2019-12-23,2987.698974609375,3001.126755347295,2927.2735105165984,2987.698974609375,135606712
2019-12-26,2960.84326171875,2987.699003765523,2954.1292811298426,2967.5570619988007,55258354
2019-12-27,2974.271240234375,2980.9852212694404,2940.701695676784,2940.701695676784,62113562
2019-12-30,2954.129150390625,2987.6988715406287,2927.2734095323917,2987.6988715406287,73085482
2020-01-02,2960.84326171875,2960.84326171875,2927.2735390830703,2954.1292811298426,45886302
2020-01-03,2967.55712890625,2980.9850903868155,2947.4153669942625,2967.55712890625,91189705
2020-01-06,2933.9873046875,2947.415084572553,2900.417584511602,2927.2733245905515,48648450
2020-01-07,2954.129150390625,2960.8431306823954,2940.7013701159326,2960.8431306823954,114344885
2020-01-08,2940.701171875,2954.128951244488,2913.845432827188,2940.701171875,188929583
2020-01-09,2954.129150390625,2967.556930665317,2933.987389824162,2954.129150390625,79280569
2020-01-10,2960.84326171875,2974.271042587708,2947.4153005409357,2974.271042587708,137292491
2020-01-13,3027.982666015625,3027.982666015625,2967.55719855266,2974.271179450515,122488655
2020-01-14,3068.266357421875,3088.4083012093447,3034.6968117271754,3048.124774252155,174258629
2020-01-15,3074.980224609375,3074.980224609375,3041.4106801600315,3068.266243595959,112825318
2020-01-16,3068.266357421875,3081.6943199468546,3027.982830464686,3068.266357421875,147387255
2020-01-17,3108.549560546875,3115.263541109938,3088.407979475398,3101.835579983812,133295352
2020-01-20,3128.691650390625,3148.833232415877,3108.5497077476443,3148.833232415877,90022804
2020-01-21,3135.40576171875,3142.1197428790756,3115.2638182377727,3135.40576171875,81224962
2020-01-22,3162.26123046875,3162.26123046875,3135.405667254304,3142.1196482123487,90609115
2020-01-23,3182.4033203125,3195.830922230969,3148.8334139719514,3168.9753577762804,153849977
2020-01-24,3182.4033203125,3189.1173015806094,3142.1197933215917,3175.68933904439,105620964
2020-01-27,3121.9775390625,3155.5470814470864,3115.2635584620402,3155.5470814470864,103076840
2020-01-28,3101.8359375,3115.2639001738266,3068.2663914331865,3074.9803727701,104935872
2020-01-29,3101.8359375,3128.6918628476533,3088.4083354439267,3101.8359375,214362682
2020-01-30,3074.980224609375,3155.5472755348933,3074.980224609375,3155.5472755348933,96500596
2020-01-31,2994.412841796875,3074.9800689529234,2994.412841796875,3068.2660882793716,150763654
2020-02-03,2994.412841796875,3014.5546035086722,2987.6990414321817,2994.412841796875,144745560
2020-02-04,3061.552490234375,3148.833528663379,3034.6969248015134,3148.833528663379,123617275
2020-02-05,3061.552490234375,3074.9804532596877,3027.9829432888573,3068.266471747031,100395764
2020-02-06,3054.83837890625,3081.6943038156314,3041.410777069307,3081.6943038156314,104342852
2020-02-07,3054.83837890625,3074.980322588286,3048.1247582966525,3074.980322588286,146349277
2020-02-10,3021.268798828125,3041.4107422797647,2954.1295282492742,3021.268798828125,187982906
2020-02-11,3027.982666015625,3048.1246087091904,3007.840903630925,3048.1246087091904,93666727
2020-02-12,3041.41015625,3061.551735202945,3034.696176393127,3034.696176393127,143167912
2020-02-13,3068.266357421875,3081.6943199468546,3048.124774252155,3074.980338684365,87683284
2020-02-14,3054.83837890625,3081.6943038156314,3041.410777069307,3041.410777069307,139707803
2020-02-17,3001.126708984375,3048.124391613188,3001.126708984375,3007.8406894040418,131738165
2020-02-18,2954.129150390625,3021.2684123817835,2954.129150390625,3001.1266518153207,97565635
2020-02-19,3007.8408203125,3007.8408203125,2987.6990584857353,2994.41285888875,110893685
2020-02-20,3061.552490234375,3074.9804532596877,3027.9829432888573,3034.6969248015134,108000305
2020-02-21,3027.982666015625,3061.55220988717,3027.982666015625,3061.55220988717,117658802
2020-02-24,3014.554931640625,3048.124838662444,3001.127149140776,3048.124838662444,113200755
2020-02-25,3021.268798828125,3054.8383439631143,2994.4130545348103,2994.4130545348103,125324724
2020-02-26,3007.8408203125,3027.982582139265,3001.1268396006253,3021.26860142739,164120194
2020-02-27,2881.021728515625,3055.417709666734,2874.045836813633,3055.417709666734,227877075
2020-02-28,2922.876708984375,2922.876708984375,2727.5532397396987,2783.3598114219835,211162617
2020-03-02,2776.384033203125,2929.852522768383,2776.384033203125,2922.876631240144,206428685
2020-03-03,2860.09375,2915.9005030104026,2790.335402408322,2825.214669875487,218258509
2020-03-04,2943.803955078125,2957.7555500175145,2881.02149683689,2887.9972006352564,127937929
2020-03-05,2894.973388671875,2999.61101714776,2881.021792301672,2992.6351252913205,146949558
2020-03-06,2797.3115234375,2825.214902237638,2790.335631901799,2818.239010701937,175334118
2020-03-09,2615.939453125,2755.4563363639245,2615.939453125,2720.5770687185304,163934401
2020-03-10,2727.552978515625,2811.262921693293,2636.8669569496133,2636.8669569496133,182576203
2020-03-11,2727.552978515625,2811.262921693293,2706.625492721208,2755.456355355732,195275262
2020-03-12,2518.278076171875,2678.7224672099733,2511.302184211259,2664.7706832887416,167137546
2020-03-13,2595.011962890625,2629.8912304744035,2343.8817608468453,2518.277724080434,295725807
2020-03-16,2441.543701171875,2615.939679827009,2413.640322105933,2615.939679827009,196265939
2020-03-17,2274.12353515625,2490.3744812302466,2274.12353515625,2441.5436163960326,229429422
2020-03-18,2190.41357421875,2399.688832837938,2155.5344893440033,2281.099607046981,272919333
2020-03-19,2043.9207763671875,2190.4133687200037,2043.9207763671875,2183.4376648051025,151744210
2020-03-20,1960.2108154296875,2071.824335980754,1904.4042424968302,2043.9209558429873,658210668
