Price,Close,High,Low,Open,Volume
2019-05-14,2607.3173828125,2633.565544384438,2589.818608431208,2607.3173828125,85983800
2019-05-15,2598.56787109375,2659.8135784932656,2598.56787109375,2633.5654181791874,112972400
2019-05-16,2572.31982421875,2607.3173728475763,2537.3222755899233,2572.31982421875,86481000
2019-05-17,2476.076416015625,2624.8159887091433,2476.076416015625,2624.8159887091433,59716600
2019-05-20,2528.572998046875,2546.071773119864,2441.079122681931,2449.8285102184254,93447200
2019-05-21,2537.322021484375,2572.3195666082975,2476.0763175175107,2546.0714077653556,128877200
2019-05-22,2554.82080078125,2589.8183459974316,2528.572641869114,2563.5701870852954,88253000
2019-05-23,2651.064208984375,2659.8135958127064,2563.5703407010624,2572.3197275293937,65668800
2019-05-24,2694.811279296875,2721.059441108208,2651.0643429446527,2659.813730215097,99151200
2019-05-27,2790.9931640625,2790.9931640625,2718.7344413683254,2745.831462378641,144611000
2019-05-28,2664.54052734375,2781.9609573622884,2655.508186573093,2781.9609573622884,298780800
2019-05-29,2727.766845703125,2727.766845703125,2673.57280241101,2691.6374835083816,89397400
2019-05-30,2727.766845703125,2727.766845703125,2727.766845703125,2727.766845703125,0
2019-05-31,2772.928466796875,2809.057827927779,2727.766765383245,2745.831445948697,173453000
2019-06-03,2772.928466796875,2772.928466796875,2772.928466796875,2772.928466796875,0
2019-06-04,2772.928466796875,2772.928466796875,2772.928466796875,2772.928466796875,0
2019-06-05,2772.928466796875,2772.928466796875,2772.928466796875,2772.928466796875,0
2019-06-06,2772.928466796875,2772.928466796875,2772.928466796875,2772.928466796875,0
2019-06-07,2772.928466796875,2772.928466796875,2772.928466796875,2772.928466796875,0
2019-06-10,2836.155029296875,2872.2843927274084,2827.1226884392418,2836.155029296875,208042400
2019-06-11,2845.187255859375,2854.2195963541667,2818.0902343750004,2845.187255859375,107140400
2019-06-12,2845.187255859375,2854.2195963541667,2818.0902343750004,2854.2195963541667,69330800
2019-06-13,2827.122802734375,2854.2198264027556,2781.9610966204073,2845.187485179962,63482400
2019-06-14,2827.122802734375,2845.187485179962,2818.0904615115815,2845.187485179962,61672200
2019-06-17,2818.090087890625,2854.219447991787,2818.090087890625,2854.219447991787,47269400
2019-06-18,2836.155029296875,2845.1873701545082,2809.058006723975,2809.058006723975,104106200
2019-06-19,2881.31689453125,2890.349235893417,2845.1875290825824,2854.219870444749,156615200
2019-06-20,2872.284423828125,2908.413787649862,2863.2520828726906,2890.349105738994,93589200
2019-06-21,2881.31689453125,2899.3815772555836,2854.219870444749,2890.349235893417,145919600
2019-06-24,2881.31689453125,2899.3815772555836,2854.219870444749,2854.219870444749,70252200
2019-06-25,2872.284423828125,2899.381446694428,2863.2520828726906,2899.381446694428,59303200
2019-06-26,2872.284423828125,2890.349105738994,2836.1550600063874,2836.1550600063874,72115200
2019-06-27,2890.348876953125,2908.413557434082,2881.3165367126467,2881.3165367126467,63152000
2019-06-28,2899.38134765625,2908.4136883031542,2881.3166663624415,2899.38134765625,61888000
2019-07-01,2890.348876953125,2917.445897674561,2881.3165367126467,2908.413557434082,61455600
2019-07-02,2899.38134765625,2908.4136883031542,2881.3166663624415,2908.4136883031542,64875600
2019-07-03,2899.38134765625,2899.38134765625,2872.2843257155373,2872.2843257155373,93933600
2019-07-04,2899.38134765625,2908.4136883031542,2890.3490070093458,2908.4136883031542,31578600
2019-07-05,2827.122802734375,2899.3815325167234,2790.993437843201,2863.252167625549,186756200
2019-07-08,2845.187255859375,2845.187255859375,2790.9932128906253,2800.025553385417,105905600
2019-07-09,2854.219970703125,2863.252312382565,2818.090603985364,2827.122945664804,88590800
2019-07-10,2872.284423828125,2890.349105738994,2863.2520828726906,2872.284423828125,100964600
2019-07-11,2890.348876953125,2908.413557434082,2881.3165367126467,2899.381217193604,70231200
2019-07-12,2917.446044921875,2935.51072631458,2899.38136352917,2908.4137042255225,73474000
2019-07-15,2944.54296875,2953.5753091449383,2926.4782879601225,2944.54296875,89444800
2019-07-16,2917.446044921875,2935.51072631458,2881.316682136465,2917.446044921875,146626400
2019-07-17,2881.31689453125,2908.413918617751,2872.284553169083,2890.349235893417,128231000
2019-07-18,2836.155029296875,2872.2843927274084,2827.1226884392418,2854.219711012142,142262000
2019-07-19,2845.187255859375,2854.2195963541667,2818.0902343750004,2818.0902343750004,104530000
2019-07-22,2809.05810546875,2827.122787819031,2800.0257642936094,2818.0904466438906,82851000
2019-07-23,2781.9609375,2836.1549817370133,2781.9609375,2827.122641030844,74981800
2019-07-24,2781.9609375,2827.122641030844,2781.9609375,2781.9609375,65565800
2019-07-25,2818.090087890625,2818.090087890625,2781.9607277894634,2790.993067814754,77462000
2019-07-26,2800.025390625,2809.057730594758,2754.8636907762098,2763.896030745968,62727400
2019-07-29,2818.090087890625,2827.1224279159155,2772.928387764173,2827.1224279159155,55206400
2019-07-30,2872.284423828125,2881.3167647835594,2790.993355229216,2818.0903780955186,87075600
2019-07-31,2881.31689453125,2881.31689453125,2818.0905049960816,2845.1875290825824,59008800
2019-08-01,2809.05810546875,2854.2198113444533,2790.9934231184684,2845.1874701693127,96731000
2019-08-02,2772.928466796875,2800.025487645053,2745.831445948697,2781.960807079601,103727000
2019-08-05,2682.605224609375,2763.89629202178,2646.4758613149725,2745.831610374579,129862600
2019-08-06,2619.37890625,2673.572952586207,2565.1848599137934,2637.443588362069,157132400
2019-08-07,2655.50830078125,2673.57298309949,2628.4112773038905,2628.4112773038905,103932800
2019-08-08,2709.702392578125,2718.734733886719,2655.5083447265624,2691.6377099609376,85711800
2019-08-09,2691.637451171875,2727.7668129325716,2691.637451171875,2709.702132052223,39017600
2019-08-12,2673.572509765625,2709.7018680057013,2655.507830645587,2709.7018680057013,69256600
2019-08-13,2655.50830078125,2727.7670300542095,2637.4436184630104,2727.7670300542095,68067800
2019-08-14,2709.702392578125,2718.734733886719,2655.5083447265624,2709.702392578125,107613000
2019-08-15,2673.572509765625,2673.572509765625,2637.443151525549,2655.507830645587,57456400
2019-08-16,2664.54052734375,2682.605208885064,2646.4758458024367,2673.572868114407,47693000
2019-08-19,2655.50830078125,2691.6376654177297,2646.47595962213,2691.6376654177297,38551200
2019-08-20,2664.54052734375,2691.6375496557202,2637.4435050317798,2682.605208885064,75396200
2019-08-21,2610.346435546875,2655.508138584018,2610.346435546875,2646.4757979765895,49841400
2019-08-22,2610.346435546875,2646.4757979765895,2583.2494137245894,2637.443457369161,77652800
2019-08-23,2592.281982421875,2619.3790066283755,2583.249641019708,2619.3790066283755,44535800
2019-08-26,2547.1201171875,2565.184798869681,2529.055435505319,2565.184798869681,78614600
2019-08-27,2538.087890625,2574.217255616103,2538.087890625,2547.1202318727755,153201600
2019-08-28,2547.1201171875,2565.184798869681,2510.990753823138,2538.0877763464096,96082400
2019-08-29,2556.152587890625,2565.184929190592,2538.087905290691,2547.120246590658,63748800
2019-08-30,2619.37890625,2619.37890625,2556.152518857759,2574.217200969828,106370600
2019-09-02,2592.281982421875,2610.3466652262086,2574.2172996175414,2610.3466652262086,37622200
2019-09-03,2492.926025390625,2601.314113451087,2465.8290033755097,2592.2817727793818,96998200
2019-09-04,2501.958251953125,2520.0229324726424,2474.8612311738493,2520.0229324726424,74434600
2019-09-05,2520.023193359375,2538.087875749048,2501.9585109697023,2529.0555345542116,78642800
2019-09-06,2547.1201171875,2583.2494805518613,2520.0230946642287,2538.0877763464096,88646000
2019-09-09,2520.023193359375,2556.152558138721,2501.9585109697023,2556.152558138721,55841400
2019-09-10,2547.1201171875,2547.1201171875,2492.9260721409573,2492.9260721409573,52070400
2019-09-11,2583.249755859375,2583.249755859375,2510.991021429742,2529.0557050371503,80777800
2019-09-12,2583.249755859375,2646.476148485304,2565.1850722519666,2619.3791230741913,84564600
2019-09-13,2601.314208984375,2619.378890991211,2574.217185974121,2610.346549987793,28700200
2019-09-16,2529.05517578125,2565.1845354352677,2501.9581560407364,2547.119855608259,66615800
2019-09-17,2520.023193359375,2565.1848993335575,2501.9585109697023,2501.9585109697023,70992200
2019-09-18,2601.314208984375,2601.314208984375,2547.120162963867,2556.152503967285,53708400
2019-09-19,2565.18505859375,2592.2820838605853,2556.152716838138,2592.2820838605853,35941600
2019-09-20,2556.152587890625,2583.2496117905257,2520.0232226907574,2565.184929190592,104743400
2019-09-23,2529.05517578125,2565.1845354352677,2510.990495954241,2547.119855608259,49012600
2019-09-24,2510.99072265625,2520.0230633852293,2474.861359740333,2501.9583819272707,52110000
2019-09-25,2492.926025390625,2529.055388077446,2483.8936847189198,2520.0230474057407,37565400
2019-09-26,2565.18505859375,2565.18505859375,2510.9910080600794,2529.0556915713028,45471400
2019-09-27,2520.023193359375,2547.1202169438843,2510.9908521645384,2529.0555345542116,44329400
2019-09-30,2520.023193359375,2520.023193359375,2492.9261697748657,2492.9261697748657,58294000
2019-10-01,2492.926025390625,2547.120069420856,2492.926025390625,2492.926025390625,31243400
2019-10-02,2357.44091796875,2510.9907095605845,2348.4085772868775,2483.8936875149666,129586200
2019-10-03,2312.279296875,2357.44100189209,2267.11759185791,2357.44100189209,146789000
2019-10-04,2312.279296875,2357.44100189209,2285.182273864746,2330.343978881836,69121800
2019-10-07,2294.214599609375,2339.376304326095,2285.182258666031,2339.376304326095,36656400
2019-10-08,2348.408447265625,2348.408447265625,2294.21440617488,2294.21440617488,104992000
2019-10-09,2321.3115234375,2339.376204553745,2312.2791828793775,2330.3438639956225,55131400
2019-10-10,2357.44091796875,2384.537940014368,2321.3115552412596,2321.3115552412596,120255400
2019-10-11,2366.47314453125,2402.60250551646,2339.3761237923427,2348.408464038645,96816400
2019-10-14,2384.537841796875,2411.634862726385,2348.4084805575285,2393.570182106712,65272800
2019-10-15,2375.505859375,2384.5382010456274,2348.408834363118,2366.4735177043726,94139600
2019-10-16,2393.5703125,2402.602653301887,2366.4732900943395,2384.5379716981133,118973800
2019-10-17,2420.667236328125,2420.667236328125,2393.5702150259444,2393.5702150259444,150037800
2019-10-18,2447.76416015625,2483.8935204537593,2402.6024597843634,2411.6347998587407,117544400
2019-10-21,2456.796630859375,2465.828971414005,2420.6672686408547,2456.796630859375,83622800
2019-10-22,2465.8291015625,2474.8614425938645,2438.7320784684066,2474.8614425938645,62050200
2019-10-23,2556.152587890625,2565.184929190592,2438.7321509910557,2465.8291748909564,98440400
2019-10-24,2610.346435546875,2619.3787761543035,2556.1523919023034,2574.2170731171605,132797200
2019-10-25,2529.05517578125,2628.410914829799,2520.0228358677455,2628.410914829799,105735200
2019-10-28,2529.05517578125,2556.152195521763,2501.9581560407364,2529.05517578125,46389600
2019-10-29,2565.18505859375,2583.249742104974,2529.0556915713028,2565.18505859375,91735400
2019-10-30,2538.087890625,2556.1525731205516,2520.0232081294484,2556.1525731205516,47667200
2019-10-31,2538.087890625,2547.1202318727755,2492.926184386121,2547.1202318727755,78160000
2019-11-01,2520.023193359375,2538.087875749048,2501.9585109697023,2538.087875749048,24366800
2019-11-04,2483.893798828125,2538.0878453480113,2483.893798828125,2529.0555042613637,56584800
2019-11-05,2601.314208984375,2601.314208984375,2501.9584579467773,2510.9907989501953,94253000
2019-11-06,2520.023193359375,2601.3142641129034,2465.8291461903564,2592.281922918067,113175200
2019-11-07,2529.05517578125,2538.0875156947545,2447.7641165597097,2538.0875156947545,78753600
2019-11-08,2565.18505859375,2583.249742104974,2474.861641037632,2520.0233498156913,76355000
2019-11-11,2547.1201171875,2565.184798869681,2520.0230946642287,2556.1524580285904,45212000
2019-11-12,2538.087890625,2565.1849143683276,2501.958525633897,2529.055549377224,52900800
2019-11-13,2483.893798828125,2529.0555042613637,2447.764434481534,2529.0555042613637,75148400
2019-11-14,2483.893798828125,2492.9261399147726,2420.667411221591,2483.893798828125,66698600
2019-11-15,2510.99072265625,2538.087744843188,2501.9583819272707,2501.9583819272707,47017200
2019-11-18,2520.023193359375,2538.087875749048,2483.893828580029,2510.9908521645384,61287000
2019-11-19,2583.249755859375,2583.249755859375,2510.991021429742,2538.0880468408545,67006200
2019-11-20,2565.18505859375,2601.3144256161972,2547.1203750825266,2583.249742104974,46727600
2019-11-21,2592.281982421875,2601.314323824042,2510.9909098023736,2529.0555926067073,60944600
2019-11-22,2556.152587890625,2592.2819530904926,2547.120246590658,2565.184929190592,40452800
2019-11-25,2520.023193359375,2547.1202169438843,2501.9585109697023,2529.0555345542116,47676200
2019-11-26,2501.958251953125,2547.119953251918,2492.9259116933663,2529.0552727324007,173533200
2019-11-27,2492.926025390625,2520.0230474057407,2456.7966627038045,2465.8290033755097,72928800
2019-11-28,2447.76416015625,2492.9258605281366,2447.76416015625,2474.861180379382,56275200
2019-11-29,2520.023193359375,2529.0555345542116,2447.764463800683,2447.764463800683,53250600
2019-12-02,2565.18505859375,2583.249742104974,2501.9586663044674,2520.0233498156913,74561000
2019-12-03,2592.281982421875,2592.281982421875,2538.087934008874,2547.120275411041,79039000
2019-12-04,2556.152587890625,2583.2496117905257,2547.120246590658,2556.152587890625,65802200
2019-12-05,2592.281982421875,2601.314323824042,2556.1526168132077,2565.1849582153745,74217800
2019-12-06,2592.281982421875,2610.3466652262086,2574.2172996175414,2601.314323824042,53720600
2019-12-09,2619.37890625,2637.443588362069,2601.314224137931,2601.314224137931,72098600
2019-12-10,2664.54052734375,2673.572868114407,2601.3141419491526,2601.3141419491526,132230000
2019-12-11,2655.50830078125,2673.57298309949,2646.47595962213,2655.50830078125,68454200
2019-12-12,2637.443359375,2691.637401005993,2628.4110191031677,2646.4756996468323,79738600
2019-12-13,2664.54052734375,2691.6375496557202,2655.508186573093,2673.572868114407,127472400
2019-12-16,2655.50830078125,2682.60532425861,2655.50830078125,2655.50830078125,96037400
2019-12-17,2655.50830078125,2673.57298309949,2646.47595962213,2655.50830078125,100790000
2019-12-18,2718.734130859375,2727.766470164556,2646.47541641793,2655.50775572311,123281600
2019-12-19,2745.83154296875,2745.83154296875,2700.6698399593956,2718.7345211631373,112903200
2019-12-20,2781.9609375,2781.9609375,2727.766893262987,2727.766893262987,150472200
2019-12-23,2790.9931640625,2818.0901850728155,2772.9284833889565,2818.0901850728155,131246800
2019-12-26,2818.090087890625,2827.1224279159155,2800.0254078400444,2809.057747865335,140936400
2019-12-27,2800.025390625,2827.122410534274,2790.993050655242,2827.122410534274,58182800
2019-12-30,2772.928466796875,2818.090168210505,2763.896126514149,2790.993147362327,78005800
2020-01-02,2800.025390625,2809.057730594758,2763.896030745968,2772.9283707157256,37379800
2020-01-03,2790.9931640625,2827.1225254095875,2754.863802715413,2800.025504399272,70294600
2020-01-06,2745.83154296875,2772.9285647743627,2718.7345211631373,2763.8962241724917,61892000
2020-01-07,2745.83154296875,2790.9932459781044,2736.799202366879,2790.9932459781044,70895600
2020-01-08,2709.702392578125,2727.7670751953124,2664.5406860351563,2727.7670751953124,105080600
2020-01-09,2781.9609375,2790.9932782061687,2718.7345525568185,2727.766893262987,75587000
2020-01-10,2790.9931640625,2790.9931640625,2763.8961430521845,2781.9608237257285,64231800
2020-01-13,2790.9931640625,2800.025504399272,2763.8961430521845,2790.9931640625,75399600
2020-01-14,2800.025390625,2818.0900705645163,2781.9607106854837,2818.0900705645163,104134400
2020-01-15,2763.896484375,2818.090533088235,2745.831801470588,2800.0258501838234,89795200
2020-01-16,2727.766845703125,2772.928548446554,2718.734505154439,2745.8315268004967,145432200
2020-01-17,2790.9931640625,2800.025504399272,2718.7344413683254,2736.799122041869,130500200
2020-01-20,2754.864013671875,2818.0904008709017,2745.8316726434423,2818.0904008709017,24031800
2020-01-21,2781.9609375,2800.025618912338,2754.863915381494,2800.025618912338,39166600
2020-01-22,2818.090087890625,2836.154767941206,2790.993067814754,2800.0254078400444,122175200
2020-01-23,2809.05810546875,2827.122787819031,2781.961081943328,2818.0904466438906,83127800
2020-01-24,2863.251953125,2890.3489747634067,2790.9932287559145,2827.1225909404575,154702000
2020-01-27,2790.9931640625,2881.3165674302186,2781.9608237257285,2872.2842270934466,98280000
2020-01-28,2800.025390625,2827.122410534274,2745.8313508064516,2763.896030745968,69349600
2020-01-29,2818.090087890625,2863.2517880170776,2809.057747865335,2827.1224279159155,109661000
2020-01-30,2763.896484375,2827.122874540441,2745.831801470588,2818.090533088235,85395600
2020-01-31,2727.766845703125,2781.96088899524,2691.6374835083816,2772.928548446554,157661000
2020-02-03,2709.702392578125,2736.7994165039063,2655.5083447265624,2673.57302734375,87271800
2020-02-04,2718.734130859375,2772.928166690459,2709.701791554194,2745.831148774917,138857400
2020-02-05,2781.9609375,2781.9609375,2727.766893262987,2745.8315746753246,130211200
2020-02-06,2781.9609375,2836.1549817370133,2772.9285967938313,2818.0903003246754,111029400
2020-02-07,2790.9931640625,2800.025504399272,2772.9284833889565,2772.9284833889565,86438600
2020-02-10,2790.9931640625,2800.025504399272,2745.831462378641,2781.9608237257285,78553800
2020-02-11,2809.05810546875,2827.122787819031,2772.9287407681873,2790.9934231184684,98520200
2020-02-12,2818.090087890625,2854.219447991787,2809.057747865335,2827.1224279159155,104678800
2020-02-13,2836.155029296875,2872.2843927274084,2818.0903475816085,2827.1226884392418,87904000
2020-02-14,2827.122802734375,2836.1551439571685,2800.0257790659944,2800.0257790659944,41345200
2020-02-17,2836.155029296875,2845.1873701545082,2818.0903475816085,2836.155029296875,29816600
2020-02-18,2827.122802734375,2836.1551439571685,2818.0904615115815,2818.0904615115815,65442000
2020-02-19,2872.284423828125,2872.284423828125,2818.0903780955186,2836.1550600063874,121614200
2020-02-20,2890.348876953125,2908.413557434082,2863.2518562316895,2899.381217193604,114537600
2020-02-21,2854.219970703125,2890.349337420886,2827.122945664804,2872.2846540620053,91798000
2020-02-24,2809.05810546875,2827.122787819031,2763.8963995930467,2818.0904466438906,128768800
2020-02-25,2818.090087890625,2854.219447991787,2781.9607277894634,2809.057747865335,105951800
2020-02-26,2763.896484375,2800.0258501838234,2763.896484375,2800.0258501838234,198171000
2020-02-27,2655.50830078125,2781.961077008929,2619.3789361447707,2763.896394690689,223088600
2020-02-28,2761.149658203125,2761.149658203125,2485.9835410626074,2561.8914354461986,188868200
2020-03-02,2637.799560546875,2751.6614120812724,2637.799560546875,2713.7074615698066,101550200
2020-03-03,2732.684326171875,2789.615249633789,2666.2649154663086,2694.7303771972656,96445200
2020-03-04,2837.057861328125,2846.546349158654,2742.172983022837,2751.6614708533657,92555400
2020-03-05,2884.5,2903.4769736842104,2846.546052631579,2865.5230263157896,104748600
2020-03-06,2751.661376953125,2808.5923019935344,2742.17288944639,2808.5923019935344,72311200
2020-03-09,2495.472412109375,2656.776712511882,2495.472412109375,2656.776712511882,113132400
2020-03-10,2609.334228515625,2656.776669034091,2523.9378355823865,2523.9378355823865,114052000
2020-03-11,2590.357177734375,2675.7535682091348,2514.4492750901445,2628.3111290564907,97168800
2020-03-12,2438.54150390625,2533.426387326727,2362.6335971698686,2457.5184805903455,91578200
2020-03-13,2410.075927734375,2457.518367256705,2277.2370970718503,2353.145000307579,238623800
2020-03-16,2410.075927734375,2410.075927734375,2410.075927734375,2410.075927734375,0
2020-03-17,2096.955810546875,2248.771615835337,2096.955810546875,2248.771615835337,186380400
2020-03-18,1954.6282958984375,2144.3980333643053,1954.6282958984375,2125.4210596177186,215103400
2020-03-19,1817.994140625,1897.697432802714,1817.994140625,1897.697432802714,167876200
2020-03-20,1692.74609375,1799.0171489630045,1692.74609375,1799.0171489630045,478236600
